fold,noise_type,snr_db,n_pairs,sg_eer,sg_min_dcf,sg_threshold,cg_far,overall_eer,overall_min_dcf,overall_threshold
1,traffic,5,5980,0.020603535696864128,0.21299999952316284,0.4974551200866699,0.001500000013038516,0.014410804025828838,0.17774875462055206,0.480874627828598
1,traffic,10,5980,0.01658333372324705,0.25550001859664917,0.5173438191413879,0.0005000000237487257,0.012531407177448273,0.18349748849868774,0.4889998435974121
2,clean,,5980,0.009547979570925236,0.15050001442432404,0.5300371646881104,0.0,0.007017588010057807,0.1252487301826477,0.5060186386108398
2,cafeteria,-10,5980,0.07889394089579582,0.453000009059906,0.3513832986354828,0.01549999974668026,0.06040075421333313,0.43412312865257263,0.32604682445526123
2,cafeteria,-5,5980,0.05603030323982239,0.44950002431869507,0.38895222544670105,0.007000000216066837,0.04097738675773144,0.3908718526363373,0.3567470908164978
2,cafeteria,0,5980,0.0298989899456501,0.38700002431869507,0.44490593671798706,0.001500000013038516,0.019548995420336723,0.29887184500694275,0.41319188475608826
2,cafeteria,5,5980,0.02211111132055521,0.3050000071525574,0.47741860151290894,0.0010000000474974513,0.01453643199056387,0.2393718659877777,0.45593464374542236
2,cafeteria,10,5980,0.015075757633894682,0.25,0.4993019104003906,0.0005000000237487257,0.013032663613557816,0.19237186014652252,0.4698793292045593
2,metro,-10,5980,0.06758838519454002,0.42500004172325134,0.36998674273490906,0.012000000104308128,0.054511306807398796,0.4037487506866455,0.3352493643760681
2,metro,-5,5980,0.042964646592736244,0.4220000207424164,0.4085609018802643,0.003000000026077032,0.0329572856426239,0.35187187790870667,0.3776823580265045
2,metro,0,5980,0.02788888942450285,0.3440000116825104,0.4613438546657562,0.001500000013038516,0.018045226112008095,0.2708718776702881,0.4202199876308441
2,metro,5,5980,0.01809090841561556,0.27300000190734863,0.49102795124053955,0.0005000000237487257,0.014035176020115614,0.21837186813354492,0.46049198508262634
2,metro,10,5980,0.016080808825790882,0.23400001227855682,0.5013853907585144,0.0005000000237487257,0.013032663613557816,0.1837487369775772,0.4743874967098236
2,office,-10,5980,0.047487372532486916,0.44850000739097595,0.40587764978408813,0.004000000189989805,0.03746859356760979,0.3909974992275238,0.36877623200416565
2,office,-5,5980,0.03341666795313358,0.4104999899864197,0.43599969148635864,0.001500000013038516,0.022055276669561863,0.33237186074256897,0.40637215971946716
2,office,0,5980,0.023116162046790123,0.3440000116825104,0.46955960988998413,0.001500000013038516,0.016040201298892498,0.2658718526363373,0.4359358847141266
2,office,5,5980,0.020101009868085384,0.2745000123977661,0.4857311248779297,0.0005000000237487257,0.014035176020115614,0.2188718467950821,0.46050530672073364
2,office,10,5980,0.015075757633894682,0.2369999885559082,0.5011461973190308,0.0005000000237487257,0.012531407177448273,0.18337185680866241,0.4730222821235657
2,park,-10,5980,0.06507575511932373,0.4569999873638153,0.37424126267433167,0.012500000186264515,0.05150376819074154,0.4306231141090393,0.34128832817077637
2,park,-5,5980,0.04095454514026642,0.4335000216960907,0.41347670555114746,0.003000000026077032,0.02944849245250225,0.3599974811077118,0.3869190216064453
2,park,0,5980,0.0298989899456501,0.38349997997283936,0.45209985971450806,0.001500000013038516,0.019047738052904606,0.3033718764781952,0.4209004342556
2,park,5,5980,0.023116162046790123,0.3109999895095825,0.4741292893886566,0.0010000000474974513,0.015538944397121668,0.24187186360359192,0.4436921775341034
2,park,10,5980,0.016080808825790882,0.2640000283718109,0.5038276314735413,0.0005000000237487257,0.01203015074133873,0.20587186515331268,0.4739573299884796
2,traffic,-10,5980,0.05402020364999771,0.44850000739097595,0.390896201133728,0.00800000037997961,0.040476130321621895,0.41712313890457153,0.3573848307132721
2,traffic,-5,5980,0.03341666795313358,0.3895000219345093,0.4372648000717163,0.0020000000949949026,0.020927135832607746,0.3253718316555023,0.4110619127750397
2,traffic,0,5980,0.025878787972033024,0.31949999928474426,0.46405327320098877,0.001500000013038516,0.016541456803679466,0.24687187373638153,0.43148109316825867
2,traffic,5,5980,0.01758838351815939,0.27000001072883606,0.4952082633972168,0.0005000000237487257,0.013032663613557816,0.20737184584140778,0.4698141813278198
2,traffic,10,5980,0.0135681820102036,0.22700001299381256,0.5074983239173889,0.0005000000237487257,0.011027638334780931,0.1743718534708023,0.48379504680633545
3,clean,,5980,0.01708585862070322,0.0860000029206276,0.47971686720848083,0.001500000013038516,0.01453643199056387,0.0860000029206276,0.4467943608760834
3,cafeteria,-10,5980,0.04949747398495674,0.4449999928474426,0.3770779073238373,0.008999999612569809,0.040476130321621895,0.38099750876426697,0.3508374094963074
3,cafeteria,-5,5980,0.03442171588540077,0.4020000100135803,0.3969244062900543,0.004999999888241291,0.027944724075496197,0.33049747347831726,0.36856764554977417
3,cafeteria,0,5980,0.02537626214325428,0.2619999945163727,0.4228081703186035,0.0024999999441206455,0.02005025092512369,0.22062310576438904,0.39610785245895386
3,cafeteria,5,5980,0.020603535696864128,0.16200000047683716,0.4405970573425293,0.0020000000949949026,0.016040201298892498,0.14237436652183533,0.41699427366256714
3,cafeteria,10,5980,0.019598484970629215,0.1589999943971634,0.4592245817184448,0.0020000000949949026,0.016040201298892498,0.14737437665462494,0.4303247630596161
3,metro,-10,5980,0.04497474804520607,0.40150001645088196,0.38894766569137573,0.007499999832361937,0.036967337131500244,0.3559975028038025,0.3609704077243805
